"V086","EPSTEIN BARR (VCA) IGM","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible LUNES - MIERCOLES Y VIERNES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 1 día, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","0.2 mL","LUNES - MIERCOLES Y VIERNES : 10.30 am.","INMUNOLOGIA MANUAL"
"H055","ERITROPOYETINA","Se recomienda 8 horas de ayuno. Salvo indicación médica, tomar la muestra entre las 7.30 am y las 12 del mediodía.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible LUNES - MIERCOLES Y VIERNES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 1 día, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","0.5 mL","LUNES - MIERCOLES Y VIERNES : 10 am.","INMUNOLOGIA MANUAL"
"O300","ESPERMATOGRAMA","Debe tener de 3-5 días de abstinencia sexual y acercarse al laboratorio Central para recolectar la muestra. La muestra se debe obtener sólo por masturbación y se debe recolectar toda la muestra (eyaculación) directo al frasco. No usar lubricantes o preservativos. Debe cerrar el frasco y mantener la muestra a temperatura corporal (pegado al cuerpo) hasta entregarla al laboratorio. DE NO SEGUIR LAS INDICACIONES ANTES MENCIONADAS LA MUESTRA SERÁ RECHAZADA.","El paciente debe llenar los  datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra, y número de días de abstinencia.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de LUNES A VIERNES : 7.00 am - 4.00 pm. SABADOS: 7.00 am - 2.00 pm.","TRANSPORTAR LA MUESTRA A TEMPERATURA CORPORAL. NO REFRIGERAR.","El analito es estable a temperatura corporal por 1 hora.","FRASCO ESTERIL","SEMEN","Enviar el total de la eyaculación.","LUNES A VIERNES : 7.00 am - 4.00 pm. SABADOS: 7.00 am - 2.00 pm.","INMUNOLOGIA MANUAL"
"P160","ESTRADIOL","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C (congelar una sola vez).","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"P1601","ESTRADIOL LIBRE","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 3 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"A2031","ESTREPTOCOCO BETA HEMOLITICO","No requiere preparación. Asistir al laboratorio para la toma de muestra. Caso contrario ENVIAR LA MUESTRA DE INMEDIATO.","El analista debe llenar los datos del paciente en la etiqueta : nombre completo, edad, fecha y hora de toma de muestra, y tipo de muestra.Tomar la muestra del fondo de la garganta con un hisopo seco y luego colocarlo dentro de un tubo seco estéril. ENVIAR LA MUESTRA DE INMEDIATO.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar bajo cadena de frío : de 2 - 8 °C.","PROCESAR DE INMEDIATO. La muestra es estable a temperatura ambiente por 8 horas y de 2 - 8 °C por 3 días.","HISOPO EN TUBO SECO ESTERIL","HISOPADO","NO APLICA","LUNES A SABADO: 8.00 am  a  6.00 pm.","MICROBIOLOGIA"
"P1722","ESTRIOL LIBRE","Se recomienda 8 horas de ayuno. Solicitar a la paciente FECHA DE ÚLTIMA REGLA O SI ES GESTANTE O NO.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 2 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","INMUNOLOGIA"
"D205","ETANOL EN SALIVA","No requiere ayuno. Si consumió algún alimento debe esperar 20 minutos para recolectar la muestra. Si consumió alcohol, tabaco, chicle, caramelo o halls la muestra se debe tomar al día siguiente. NO SE ACEPTAN MUESTRAS DE LABORATORIOS DE PROVINCIA.","El paciente debe llenar los  datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra, y tipo de muestra. ENVIAR LA MUESTRA DE INMEDIATO.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de LUNES A VIERNES : 7.00 am - 6.30 pm. SABADOS : 7.00 am - 3.00 pm.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","PROCESAR DE INMEDIATO. El analito es estable de 2 - 8 °C por 1 hora.","FRASCO ESTERIL","SALIVA","NO APLICA","LUNES A VIERNES : hasta las 5.30 pm. SABADOS : hasta las 2 pm.","INMUNOLOGIA MANUAL"
"B149","ETANOL EN SANGRE (ALCOHOL ETILICO)","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 2 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 8.00 am.","BIOQUIMICA"
"M271","EXAMEN DIRECTO - GRAM","No requiere preparación. Asistir al laboratorio para la toma de muestra. Caso contrario ENVIAR LA MUESTRA DE INMEDIATO.","El analista debe llenar los datos del paciente en la etiqueta : nombre completo, edad, fecha y hora de toma de muestra, y tipo de muestra. Se puede realizar en todo tipo de muestra: secreciones (faringea, uretral, vaginal, esputo, semen, etc.), líquidos (LCR, pleural, sinovial, etc.), orina, heridas o tejido. PROCESAR DE INMEDIATO.","Está disponible el mismo día a partir de las 5 pm (todos los días).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C. Los frotis en lámina transportar a temperatura ambiente.","PROCESAR DE INMEDIATO. El analito es estable de 2 - 8 °C por 6 horas.","FRASCO ESTERIL O FROTIS EN LAMINA","SIN TIPO","NO APLICA","DIARIO : 24 horas.","MICROBIOLOGIA"
"D226","EXTASIS","El paciente debe firmar el Formulario de Consentimiento Informado para la Investigación de Drogas de Abuso F-AC-P-01-04.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra. El analista debe tener en cuenta el Procedimiento de Toma de Muestra para la Investigación de Drogas de Abuso.","Está disponible de LUNES A SABADO a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","KIT DE DROGAS (2 frascos estériles)","ORINA SIMPLE","20 mL","LUNES A VIERNES : hasta las 5.30 pm. SABADOS : hasta las 2 pm.","INMUNOLOGIA MANUAL"
"H081","FACTOR II","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","LUNES A VIERNES : 8.00 am.","HEMATOLOGIA"
"A215","FACTOR INTRINSECO, AUTOANTICUERPO","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 8.00 am.","HEMATOLOGIA"
"H0482","FACTOR IX","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"A201","FACTOR REUMATOIDE","No requiere ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable a temperatura ambiente por 1 día y de 2 - 8 °C por 3 días, si no se procesa en ese tiempo congelar la muestra a -20°C (congelar una sola vez).","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","BIOQUIMICA"
"H0485","FACTOR V","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer).  CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","LUNES A VIERNES : 8.00 am.","HEMATOLOGIA"
"H0484","FACTOR V (LEIDEN MUTANTE) PCR","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre en un tubo lila (no microtainer).","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar el tubo lila a temperatura ambiente. Si pasa más de 24 horas enviar bajo cadena de frío : de 2 - 8 °C (no pegar el tubo lila al hielo).","PROCESAR DE INMEDIATO. La muestra es estable a temperatura ambiente por 6 horas y de 2 - 8 por 2 días.","TUBO LILA (EDTA)","SANGRE CON EDTA","3 mL","VIERNES : 8.00 am.","HEMATOLOGIA"
"H0487","FACTOR VII","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","LUNES A VIERNES : 8.00 am.","HEMATOLOGIA"
"H048","FACTOR VIII","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"H0480","FACTOR VIII, INHIBIDORES CIRCULANTES","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"H0481","FACTOR VON-WILLEBRAND ANTIGENO","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste o microtainer. CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible en 5 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","PROCESAR DE INMEDIATO. El analito es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C por 1 mes.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","0.2 mL (congelado)","SABADOS : 8.30 am.","INMUNOLOGIA MANUAL"
"H0483","FACTOR X","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible en 7 días a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","LUNES A VIERNES : 8.00 am.","HEMATOLOGIA"
"H0489","FACTOR XI","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"H0486","FACTOR XII","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"H0488","FACTOR XIII","Se recomienda 8 horas de ayuno y 2 semanas sin tratamiento anticoagulante (previa coordinación con el médico tratante).","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre hasta la marca que indica el tubo celeste (no microtainer). CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO.","Está disponible los JUEVES a partir de las 5 pm.","Se reciben muestras de forma diaria las 24 horas del día.","LIMA: si no cuenta con centrífuga enviar el tubo celeste a temperatura ambiente antes de 2 horas. PROVINCIA: CENTRIFUGAR, SEPARAR EL PLASMA DE INMEDIATO Y CONGELAR HASTA SU PROCESO. Enviarlo con abundante hielo.","La muestra es estable a temperatura ambiente por 3 horas, si no se procesa en ese tiempo congelar el plasma a -20°C.","TUBO CELESTE (CITRATO)","PLASMA CON CITRATO","1 mL (congelado)","JUEVES : 1.00 pm.","HEMATOLOGIA"
"I079","FASCIOLA ANTICUERPOS TOTALES","Se recomienda 8 horas de ayuno. Tomar la muestra antes del inicio del tratamiento. Sugerir al paciente realizar la prueba Fasciola Western Blot por ser una prueba más específica.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible en 6 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 11.00 am.","MICROBIOLOGIA"
"I078","FASCIOLA WESTERN BLOT","Se recomienda 8 horas de ayuno. Tomar la muestra antes del inicio del tratamiento.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas. NO HEMÓLISIS.","Está disponible LUNES - MIERCOLES Y VIERNES a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8°C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C por 2 semanas.","TUBO ROJO","SUERO","1 mL","LUNES - MIERCOLES Y VIERNES : 11.00 am.","MICROBIOLOGIA"
"D230","FENCICLIDINA","El paciente debe firmar el Formulario de Consentimiento Informado para la Investigación de Drogas de Abuso F-AC-P-01-04.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra. El analista debe tener en cuenta el Procedimiento de Toma de Muestra para la Investigación de Drogas de Abuso.","Está disponible de LUNES A SABADO a partir de las 5.30 pm.","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","KIT DE DROGAS (2 frascos estériles)","ORINA SIMPLE","20 mL","LUNES A VIERNES : hasta las 5.30 pm. SABADOS : hasta las 2 pm.","INMUNOLOGIA MANUAL"
"B2141","FENILALANINA CUANTITATIVA","No requiere ayuno.","El analista debe llenar los datos de la tarjeta: nombre del bebé, días de vida del bebé y sexo.Tomar la muestra de sangre entre los 3 y 5 días de vida del bebé. Tomar la muestra del talón del bebé. Las gotas de sangre deben caer directo y dentro del círculo de la tarjeta. Cada tarjeta tiene 4 círculos y por cada círculo colocar 2 gotas de sangre. NO UTILIZAR SANGRE DEL CORDÓN UMBILICAL.","Está disponible en 5 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra a temperatura ambiente en un sobre cerrado. No exponer la tarjeta a la luz.","El analito es estable a temperatura ambiente por 7 días. Mantener en sobre cerrado y no exponer la tarjeta a la luz.","TARJETA (PAPEL FILTRO)","SANGRE TOTAL","NO APLICA","SABADOS : 8.30 am.","INMUNOLOGIA MANUAL"
"B214","FENILCETONURIA PKU","No requiere ayuno.","El analista debe llenar los datos de la tarjeta: nombre del bebé, días de vida del bebé y sexo.Tomar la muestra de sangre entre los 3 y 5 días de vida del bebé. Tomar la muestra del talón del bebé. Las gotas de sangre deben caer directo y dentro del círculo de la tarjeta. Cada tarjeta tiene 4 círculos y por cada círculo colocar 2 gotas de sangre. NO UTILIZAR SANGRE DEL CORDÓN UMBILICAL.","Está disponible en 5 días a partir de las 5.30 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra a temperatura ambiente en un sobre cerrado. No exponer la tarjeta a la luz.","El analito es estable a temperatura ambiente por 7 días. Mantener en sobre cerrado y no exponer la tarjeta a la luz.","TARJETA (PAPEL FILTRO)","SANGRE TOTAL","NO APLICA","SABADOS : 8.30 am.","INMUNOLOGIA MANUAL"
"D101","FENITOINA (DIFENILHIDANTONINA DPH)","Salvo situación de emergencia, se recomienda 8 horas de ayuno. Si el paciente está con tratamiento médico indicar la dosis del medicamento.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable a temperatura ambiente o de 2 - 8 °C por 4 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
"D103","FENOBARBITAL (PB)","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente.Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible al día siguiente a partir de las 5 pm (no contar sábados, domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","La muestra es estable de 2 - 8 °C por 7 días.","TUBO ROJO","SUERO","1 mL","LUNES A VIERNES : 1.00 pm.","INMUNOLOGIA"
"A220","FENOMENO LE","No requiere ayuno.","El analista debe llenar los datos del paciente en la etiqueta : nombre completo, edad, fecha y hora de toma de muestra. Tomar la muestra de sangre con jeringa y trasvasarlo al vial con perla. Tapar e inmediatamente agitar por 10 minutos hasta desfibrinar la muestra. No enviar muestras coaguladas y/o hemolizadas.","Está disponible al día siguiente a partir de las 9 am (no contar domingos y feriados).","Se reciben muestras de LUNES A SABADO : 8.00 am - 6.00 pm.","Transportar la muestra de inmediato a temperatura ambiente. NO REFRIGERAR.","La muestra es estable a temperatura ambiente por 24 horas. NO REFRIGERAR.","VIAL CON UNA PERLA","SANGRE DESFIBRINADA","5 mL de sangre desfibrinada.","LUNES A SABADO : 8.00 am - 6.00 pm.","HEMATOLOGIA"
"I119","FENOTIAZINAS","El paciente debe firmar el Formulario de Consentimiento Informado para la Investigación de Drogas de Abuso F-AC-P-01-04.","El paciente debe llenar los datos en la etiqueta del frasco: nombre completo, edad, fecha y hora de recolección de la muestra. El analista debe tener en cuenta el Procedimiento de Toma de Muestra para la Investigación de Drogas de Abuso.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 2 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","KIT DE DROGAS (2 frascos estériles)","ORINA SIMPLE","50 mL","LUNES A SABADO : 8.00 am - 8.00 pm.","INMUNOLOGIA"
"H038","FERRITINA SERICA","Se recomienda 8 horas de ayuno.","El analista debe identificar el tubo con el nombre completo del paciente. Tomar la muestra de sangre, dejar coagular 30 minutos y centrifugar antes de las 2 horas.","Está disponible el mismo día a partir de las 5 pm (no contar domingos y feriados).","Se reciben muestras de forma diaria las 24 horas del día.","Transportar la muestra bajo cadena de frío : de 2 - 8 °C.","El analito es estable de 2 - 8 °C por 7 días, si no se procesa en ese tiempo congelar la muestra a -20°C.","TUBO ROJO","SUERO","1 mL","LUNES A SABADO : 24 horas.","INMUNOLOGIA"
